ID,District,ProjectStartDate,ProposedDateOfCompletion,ProjectID,ProjectID2,ApartmentType,ApartmentCarpetArea,ApartmentNumber,BookedApartment,percentage booked,CreatedOn,AreaOfExclusiveVeranda,AreaOfExclusiveBalcony,AreaOfExclusiveOpenTerrace,ShareOfCommonArea,TotalArea,ApartmentTypeDD,AreaOfExternalWall,Internal Roads & Footpaths,Visitors Parking,"Water conservation, Rain water harvesting",Energy Management,Fire protection and Fire safety requirements,"Electrical meter room, Sub-station, Receiving station",Aggregate area of recreational open space,Open parking,Water supply,"Sewerage (Chamber, Lines, Septic tank, STP)",Storm water drains,Landscaping & Tree planting,Street lighting,Community buildings,Treatment and disposal of sewage and sullage water,Solid waste management and disposal,Public health services,Servant's room with attached toilet,Driver's room with attached toilet,Intercom facility,Outdoor gathering pavilion,Association room,Security cameras,Indoor Games Room,Guest Suite,Reticulated Gas Supply,Sign Boards,Letter box,Solar systems
21,601,2017-10-21 00:00:00,2023-12-30 00:00:00,21,21,3BHK,106,20,15,0.75,2023-02-16 17:48:00,0,15.15,0,31.84,164.5,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,601,2019-02-01 00:00:00,2023-10-25 00:00:00,22,22,1BHK,30.75,1,0,0,2023-04-06 15:10:00,0,0,0,6.97,43.48,1137,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,601,2019-02-01 00:00:00,2023-10-25 00:00:00,22,22,1BHK,50.45,1,0,0,2023-04-06 15:10:00,0,0,0,10.41,65.4,1137,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,601,2019-02-01 00:00:00,2023-10-25 00:00:00,22,22,1BHK,58.71,1,1,1,2023-04-06 15:10:00,0,0,0,12.26,76.73,1137,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,601,2019-02-01 00:00:00,2023-10-25 00:00:00,22,22,1BHK,94.02,1,1,1,2023-04-06 15:10:00,0,3.81,0,20.35,127.65,1137,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,601,2019-02-01 00:00:00,2023-10-25 00:00:00,22,22,3BHK,145.48,15,15,1,2023-04-06 15:10:00,0,18.77,0,33.63,211.35,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,601,2019-02-01 00:00:00,2023-10-25 00:00:00,22,22,3BHK,123,15,5,0.3333333333,2023-04-06 15:10:00,0,14.96,0,28.24,177.07,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,601,2019-02-01 00:00:00,2023-10-25 00:00:00,22,22,3BHK,123,15,10,0.6666666667,2023-04-06 15:10:00,0,14.96,0,28.24,177.07,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,601,2019-02-01 00:00:00,2023-10-25 00:00:00,22,22,4BHK,188.69,14,11,0.7857142857,2023-04-06 15:10:00,0,22.76,0,42.74,268.49,1140,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,601,2019-02-01 00:00:00,2023-10-25 00:00:00,22,22,4BHK,188.69,14,12,0.8571428571,2023-04-06 15:10:00,0,22.76,0,42.74,268.49,1140,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,2BHK,75.07,14,12,0.8571428571,2023-04-06 16:27:00,0,7.71,0,21.83,113.99,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,2BHK,75.07,14,12,0.8571428571,2023-04-06 16:27:00,0,7.71,0,21.83,113.99,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,2BHK,63.17,14,6,0.4285714286,2023-04-06 16:27:00,0,4.46,0,17.93,93.55,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,2BHK,63.17,14,4,0.2857142857,2023-04-06 16:27:00,0,4.46,0,17.93,93.55,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,3BHK,106.47,2,0,0,2023-04-06 16:27:00,0,8.27,0,29.54,154.5,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,3BHK,106.37,2,0,0,2023-04-06 16:27:00,0,8.27,0,29.45,153.75,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,3BHK,107.49,2,0,0,2023-04-06 16:27:00,0,8.27,0,29.73,155.15,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,3BHK,112.69,13,9,0.6923076923,2023-04-06 16:27:00,0,8.08,0,31.12,162.49,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,3BHK,104.24,11,5,0.4545454545,2023-04-06 16:27:00,0,8.08,0,28.89,150.87,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,3BHK,105.45,12,2,0.1666666667,2023-04-06 16:27:00,0,7.99,0,29.17,152.36,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,601,2020-01-01 00:00:00,2024-03-31 00:00:00,23,23,3BHK,104.42,12,7,0.5833333333,2023-04-06 16:27:00,0,7.99,0,29.08,151.71,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,601,2015-04-09 00:00:00,2022-12-31 00:00:00,26,26,2BHK,761.08,16,10,0.625,2021-03-16 16:14:00,0,71.05,0,217.38,1106,1138,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,601,2015-04-09 00:00:00,2022-12-31 00:00:00,26,26,2BHK,792.15,1,0,0,2021-03-16 16:14:00,0,80.08,39.85,229.23,1163,1138,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,601,2015-04-09 00:00:00,2022-12-31 00:00:00,26,26,2BHK,792.15,15,10,0.6666666667,2021-03-16 16:14:00,0,80.08,0,229.23,1163,1138,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,601,2015-04-09 00:00:00,2022-12-31 00:00:00,26,26,3BHK,975.51,1,1,1,2021-03-16 16:14:00,0,117.49,321.83,286.65,1454,1139,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,601,2015-04-09 00:00:00,2022-12-31 00:00:00,26,26,3BHK,975.51,15,12,0.8,2021-03-16 16:14:00,0,117.49,0,286.65,1454,1139,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,2BHK,788,1,0,0,2021-03-18 15:32:00,0,35,142.68,189,1075,1138,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,2BHK,788,8,1,0.125,2021-03-18 15:32:00,0,35,0,189,1075,1138,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,2BHK,767,1,0,0,2021-03-18 15:32:00,0,54,186.42,169,1060,1138,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,2BHK,767,8,0,0,2021-03-18 15:32:00,0,54,0,169,1060,1138,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,2BHK,813,1,0,0,2021-03-18 15:32:00,0,45.5,519.25,192,1111,1138,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,2BHK,813,8,0,0,2021-03-18 15:32:00,0,45.5,0,192,1111,1138,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,2BHK,765,1,0,0,2021-03-18 15:32:00,0,82,190.98,166,1076,1138,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,2BHK,765,8,2,0.25,2021-03-18 15:32:00,0,82,0,166,1076,1138,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,2BHK,755.5,9,0,0,2021-03-18 15:32:00,0,51.5,0,184,1063,1138,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,3BHK,1043,1,0,0,2021-03-18 15:32:00,0,82,175.47,224,1419,1139,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,601,2016-07-01 00:00:00,2023-12-30 00:00:00,27,27,3BHK,1043,8,6,0.75,2021-03-18 15:32:00,0,82,0,224,1419,1139,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,595,2021-04-01 00:00:00,2025-10-01 00:00:00,28,28,2BHK,67.99,3,2,0.6666666667,2023-04-03 10:50:00,0,3.48,0,21.64,99.82,1138,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28,595,2021-04-01 00:00:00,2025-10-01 00:00:00,28,28,2BHK,71.36,3,2,0.6666666667,2023-04-03 10:50:00,0,3.48,0,22.57,104.11,1138,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28,595,2021-04-01 00:00:00,2025-10-01 00:00:00,28,28,3BHK,98.11,4,3,0.75,2023-04-03 10:50:00,0,8.28,0,32.33,149.12,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28,595,2021-04-01 00:00:00,2025-10-01 00:00:00,28,28,3BHK,98.69,4,1,0.25,2023-04-03 10:50:00,0,8.28,0,32.3,148.97,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28,595,2021-04-01 00:00:00,2025-10-01 00:00:00,28,28,3BHK,96.98,4,2,0.5,2023-04-03 10:50:00,0,3.36,0,30.05,138.58,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28,595,2021-04-01 00:00:00,2025-10-01 00:00:00,28,28,3BHK,98.11,4,0,0,2023-04-03 10:50:00,0,8.28,0,32.33,149.12,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28,595,2021-04-01 00:00:00,2025-10-01 00:00:00,28,28,3BHK,95.19,4,1,0.25,2023-04-03 10:50:00,0,7.62,0,31.22,143.97,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
29,595,2019-06-30 00:00:00,2022-06-30 00:00:00,29,29,3BHK,98.33,1,1,1,2021-02-26 12:52:00,7.02,7.02,29.68,27.02,174.33,1139,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,595,2019-06-30 00:00:00,2022-06-30 00:00:00,29,29,3BHK,99.18,1,0,0,2021-02-26 12:52:00,6.62,6.62,11.72,27.04,156.33,1139,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,595,2019-06-30 00:00:00,2022-06-30 00:00:00,29,29,3BHK,90.01,1,1,1,2021-02-26 12:52:00,4.6,4.6,19.59,24.09,148.42,1139,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,595,2019-06-30 00:00:00,2022-06-30 00:00:00,29,29,3BHK,92.74,1,1,1,2021-02-26 12:52:00,4.6,4.6,20.53,24.78,153.04,1139,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,595,2019-06-30 00:00:00,2022-06-30 00:00:00,29,29,3BHK,98.33,8,3,0.375,2021-02-26 12:52:00,7.02,7.02,0,27.05,144.65,1139,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,595,2019-06-30 00:00:00,2022-06-30 00:00:00,29,29,3BHK,99.18,8,4,0.5,2021-02-26 12:52:00,6.62,6.62,0,27.04,144.61,1139,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,595,2019-06-30 00:00:00,2022-06-30 00:00:00,29,29,3BHK,90.01,7,4,0.5714285714,2021-02-26 12:52:00,4.6,4.6,0,24.09,128.83,1139,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,595,2019-06-30 00:00:00,2022-06-30 00:00:00,29,29,3BHK,92.74,7,5,0.7142857143,2021-02-26 12:52:00,4.6,4.6,0,24.78,132.51,1139,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,595,2020-10-27 00:00:00,2022-10-26 00:00:00,30,30,2BHK,68.9,8,6,0.75,2021-10-11 08:31:00,0,7.23,0,21.24,102.2,1138,4.95,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,595,2020-10-27 00:00:00,2022-10-26 00:00:00,30,30,3BHK,86.03,4,2,0.5,2021-10-11 08:31:00,0,7.5,0,25.14,125.42,1139,6.75,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,595,2019-05-01 00:00:00,2024-02-29 00:00:00,32,32,1BHK,33.2,4,0,0,2021-05-31 20:53:00,5.4,0,0,6.88,50.18,1137,4.7,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,595,2019-05-01 00:00:00,2024-02-29 00:00:00,32,32,2BHK,49,4,0,0,2021-05-31 20:53:00,0,8.6,0,12.04,74.34,1138,4.7,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,595,2019-05-01 00:00:00,2024-02-29 00:00:00,32,32,2BHK,48.3,4,0,0,2021-05-31 20:53:00,0,10.6,0,9.02,73.42,1138,5.5,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,595,2019-05-01 00:00:00,2024-02-29 00:00:00,32,32,2BHK,49,4,0,0,2021-05-31 20:53:00,0,8,0,11.94,74.34,1138,5.4,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,595,2019-05-01 00:00:00,2024-02-29 00:00:00,32,32,2BHK,44.6,4,0,0,2021-05-31 20:53:00,0,6.5,0,10.61,66.91,1138,5.2,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,595,2019-05-01 00:00:00,2024-02-29 00:00:00,32,32,2BHK,51.4,4,0,0,2021-05-31 20:53:00,0,5.6,0,12.63,77.13,1138,7.5,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,595,2019-05-01 00:00:00,2024-02-29 00:00:00,32,32,3BHK,65.6,4,0,0,2021-05-31 20:53:00,0,11.1,0,14.61,98.51,1139,7.2,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,595,2019-05-01 00:00:00,2024-02-29 00:00:00,32,32,3BHK,66.3,4,0,0,2021-05-31 20:53:00,0,11.8,0,14.24,99.44,1139,7.1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,595,2017-04-15 00:00:00,2024-09-30 00:00:00,33,33,2BHK,72.83,1,1,1,2023-04-08 16:41:00,0,10.26,32.98,19.02,144.46,1138,9.37,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,595,2017-04-15 00:00:00,2024-09-30 00:00:00,33,33,2BHK,72.83,11,5,0.4545454545,2023-04-08 16:41:00,0,10.26,0,19.02,111.48,1138,9.37,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,595,2017-04-15 00:00:00,2024-09-30 00:00:00,33,33,2BHK,73.24,1,0,0,2023-04-08 16:41:00,0,10.2,9.38,18.53,117.61,1138,6.26,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,595,2017-04-15 00:00:00,2024-09-30 00:00:00,33,33,2BHK,73.24,12,7,0.5833333333,2023-04-08 16:41:00,0,10.2,0,18.53,108.23,1138,6.26,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,595,2017-04-15 00:00:00,2024-09-30 00:00:00,33,33,3BHK,95.54,1,0,0,2023-04-08 16:41:00,0,8.4,27.96,23.4,164.06,1139,8.76,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,595,2017-04-15 00:00:00,2024-09-30 00:00:00,33,33,3BHK,97.05,1,0,0,2023-04-08 16:41:00,0,9.03,54.25,23.94,193.14,1139,8.87,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,595,2017-04-15 00:00:00,2024-09-30 00:00:00,33,33,3BHK,95.54,11,6,0.5454545455,2023-04-08 16:41:00,0,8.4,0,23.4,136.1,1139,8.76,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,595,2017-04-15 00:00:00,2024-09-30 00:00:00,33,33,3BHK,97.05,12,6,0.5,2023-04-08 16:41:00,0,9.03,0,23.94,138.89,1139,8.87,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,595,2019-10-01 00:00:00,2022-08-10 00:00:00,35,35,1BHK,39.62,4,3,0.75,2021-03-17 16:43:00,0,5.45,0,40.96,92,1137,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,595,2019-10-01 00:00:00,2022-08-10 00:00:00,35,35,2BHK,51.54,4,3,0.75,2021-03-17 16:43:00,0,5.84,0,52.15,116.37,1138,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,595,2019-10-01 00:00:00,2022-08-10 00:00:00,35,35,2BHK,65.52,4,4,1,2021-03-17 16:43:00,0,9.48,0,68.17,150.08,1138,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,595,2019-10-01 00:00:00,2022-08-10 00:00:00,35,35,3BHK,68.76,4,4,1,2021-03-17 16:43:00,0,10.25,0,71.81,158.52,1139,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,595,2019-10-01 00:00:00,2022-08-10 00:00:00,35,35,3BHK,71.13,4,4,1,2021-03-17 16:43:00,0,8.87,0,72.72,161.17,1139,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,595,2015-08-10 00:00:00,2023-02-02 00:00:00,36,36,2BHK,67.72,1,0,0,2021-04-23 13:11:00,0,5.9,0,25.2,102.81,1138,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,595,2015-08-10 00:00:00,2023-02-02 00:00:00,36,36,2BHK,52.85,1,0,0,2021-04-23 13:11:00,0,0,0,22.28,79.47,1138,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,595,2015-08-10 00:00:00,2023-02-02 00:00:00,36,36,2BHK,60.32,1,0,0,2021-04-23 13:11:00,0,0,0,23.99,91.01,1138,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,595,2015-08-10 00:00:00,2023-02-02 00:00:00,36,36,2BHK,65.8,1,0,0,2021-04-23 13:11:00,0,5.6,0,28.42,104.74,1138,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,595,2015-08-10 00:00:00,2023-02-02 00:00:00,36,36,2BHK,65.8,1,0,0,2021-04-23 13:11:00,0,5.6,0,28.42,104.74,1138,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,595,2015-08-10 00:00:00,2023-02-02 00:00:00,36,36,2BHK,58.49,1,0,0,2021-04-23 13:11:00,0,0,0,23.53,92.14,1138,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,595,2015-08-10 00:00:00,2023-02-02 00:00:00,36,36,2BHK,60.88,1,0,0,2021-04-23 13:11:00,0,0,0,25.71,94.56,1138,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,595,2015-08-10 00:00:00,2023-02-02 00:00:00,36,36,3BHK,72.03,1,0,0,2021-04-23 13:11:00,0,4.5,0,31.27,114.98,1139,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,595,2015-08-10 00:00:00,2023-02-02 00:00:00,36,36,3BHK,72.03,1,1,1,2021-04-23 13:11:00,0,4.5,0,31.27,114.98,1139,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,3BHK,177.84,1,0,0,2023-04-07 13:19:00,0,13.22,0,44.05,250.18,1139,15.07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,3BHK,153.02,24,11,0.4583333333,2023-04-07 13:19:00,0,12.57,0,39.46,218.29,1139,13.24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,3BHK,125.57,24,2,0.08333333333,2023-04-07 13:19:00,0,12.47,0,31.14,182.55,1139,13.37,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,3BHK,122.04,24,3,0.125,2023-04-07 13:19:00,0,7.79,0,30.35,171.93,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,3BHK,177.85,1,0,0,2023-04-06 14:56:00,0,13.22,0,45.32,251.32,1139,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,3BHK,124.17,24,16,0.6666666667,2023-04-06 14:56:00,0,9.38,0,31.05,179.67,1139,15.07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,3BHK,122.04,24,15,0.625,2023-04-06 14:56:00,0,7.79,0,31.13,172.72,1139,11.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,3BHK,155.18,24,22,0.9166666667,2023-04-06 14:56:00,0,11.71,0,40.59,222.04,1139,14.56,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,4BHK,207.91,23,8,0.347826087,2023-04-07 13:19:00,0,14.9,0,50.33,288.43,1140,15.29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,595,2017-03-14 00:00:00,2026-06-30 00:00:00,37,37,4BHK,207.91,23,12,0.5217391304,2023-04-06 14:56:00,0,14.9,0,51.89,289.75,1140,15.05,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
